,KZN WIFI HOTSPOTS,,,,,,,
,Area,Place ,Description/Mall/Centre ,Address,Provider,Time Limit,Data Capacity ,Extra Charges 
238,Glenwood,Tenacity Hair and Beauty Salon ,Hair Salon ,392 Ester Roberts Road,Telkom ,,,,-29.8718035,30.9915651
239,Greytown,KFC,Restaurant ,Cnr Bell and Sergesnt Street ,Telkom,,,
240,Greytown,Wimpy,Restaurant,160 Pine Street ,Vast Networks ,,,,-29.0613901,30.5886274
241,Greytown,Wimpy,Restaurant,160 Pine Street ,AlwaysOn,,,,-29.0613901,30.5886274
242,Greyville ,Ascot Park Hospital ,Hospital ,3 Ascot Street ,Telkom,,,,-29.849168,31.01831499999999
243,Greyville ,Ayoba Bed and Breakfast,Hotel,38 Beatruce Street ,Telkom,,,,-29.851489,31.016928
244,Greyville ,City Hospital,Hospital ,83 Lome Street ,Telkom,,,,-29.85133459999999,31.0146641
245,Greyville ,Cuba Lounge ,Bar ,44 Isaiah Ntshangase Road ,Telkom,,,,-29.828923,31.031965
246,Greyville ,Durban Girls Secondary School ,High School ,3331 Gladys Manzi Road ,telkom,,,,-29.8499916,31.0134783
247,Greyville ,Gandhi Mandela Nursing Academy ,Training Centre ,52 Lome Street ,Telkom,,,,-29.8508664,31.0163945
248,Greyville ,Hair Sensation ,City View ,10 Matthews Meyiwa Road ,Telkom ,,,,-29.8418598,31.02116500000001
249,Greyville ,KFC ,Restaurant ,26 Beatrice Street ,Telkom ,,,,-29.8514596,31.0177158
250,Greyville ,KFC ,Restaurant ,Stamford Hill Road ,Telkom,,,,-29.8418784,31.02072059999999
251,Greyville ,KFC ,Restaurant ,Stamford Hill Road ,Wireless G,,,,-29.8418784,31.02072059999999
252,Greyville ,Pie Corner ,Restaurant ,56 Charlotte Maxeke Street ,Telkom ,,,,-29.851997,31.01643899999999
253,Greyville ,Salon El Shaddai ,Hair Salon ,Lome Street ,Telkom ,,,,-29.851138,31.016114
254,Greyville ,Sintus Café ,Restaurant ,41 Centenary Road ,Telkom ,,,,-29.849743,31.010247
255,Greyville ,Telkom Express,City View ,10 Matthews Meyiwa Road ,Telkom ,,,,-29.84145400000001,31.021036
256,Greyville ,Total Garage ,Garage ,193 First Avenue Road ,Telkom ,,,,40.43514529999999,-79.99578029999999
257,Hammersdale,Nedbank,Bank,Kunene Road ,Vast Networks ,,,,-29.802089,30.628759
258,Hammersdale,Nedbank Boxer ,Store ,Kunene Road ,Vast Networks ,,,,-29.804072,30.620616
259,Hammersdale ,Debonairs & Fishaways ,Hammersdale Junction ,A33 and Kunene Road ,Telkom,,,,-29.8020671,30.628789
260,Hammersdale ,Gladina Coffee Shop ,Restaurant ,Anderson Road ,Telkom,,,,-29.7852431,30.6577382
261,Harding,Rage Fashion ,Clothing Shop ,Cnr Hawkins and Livingstone Street,Telkom ,,,,-30.57339,29.87976
262,Hillcrest ,Boys 2 Men Barbers ,Hair Salon ,6 Delamore Road ,Telkom,,,,-29.785677,30.767629
263,Hillcrest ,BP Garage ,Garage ,Inanda Road,AlwaysOn,,,,-29.778375,30.76529999999999
264,Hillcrest ,Caltex Freshstop ,Garage ,15 Old Main Road ,Telkom,,,,-29.7959679,30.79092110000001
265,Hillcrest ,Debonairs ,Restaurant ,37 Rowles Avenue ,Telkom,,,,-29.7486012,30.8131584
266,Hillcrest ,Fawncastle Estate ,Estate ,34 Mill Road,Telkom,,,,-29.77143999999999,30.76839
267,Hillcrest ,Green Chilli,Restaurant ,2 Marbleray Drive ,Telkom ,,,,-29.78693049999999,30.7597296
268,Hillcrest ,KFC ,Oxford Village ,9 Old Main Road ,Telkom ,,,,-29.7825187,30.763709
269,Hillcrest ,KFC ,Restaurant ,45 Old Main Road ,Telkom ,,,,-29.7825187,30.763709
270,Hillcrest ,KFC ,N3 Complex ,Corner Old Main Road ,Telkom,,,,-29.7825187,30.763709
271,Hillcrest ,Kia Dealership,Car Lot ,36A Old Main Road ,Telkom ,,,,-29.787806,30.77457900000001
272,Hillcrest ,McDonalds ,Restaurant ,R103 Old Main Road ,-,Unlimited ,30MB ,
273,Hillcrest ,McDonalds ,Restaurant,R103 Old Main Road and Crooked Lane ,Telkom ,,,,-29.7830896,30.7638449
274,Hillcrest ,Medicross Medical ,Hospital,Nqutu Road ,Telkom ,,,,-29.777749,30.76340700000001
275,Hillcrest ,Mozambik 244 ,Clanclieni Centre ,9 Inanda Road ,Telkom ,,,,-29.7781382,30.76606690000001
276,Hillcrest ,Mugg & Bean ,Restaurant,Old Main Road,Vast Networks ,,,,-29.7808983,30.7644305
277,Hillcrest ,Mugg & Bean ,Watercrest Mall,Cnr Inanda and Brackenhill Road,AlwaysOn,,,,-29.7808983,30.7644305
278,Hillcrest ,Peacock Hair and Beauty Salon ,Hair Salon ,Old Main and Inanda Road ,Telkom ,,,,-29.779659,30.763733
279,Hillcrest ,Telkom Direct Store ,Christian Village Shopping Centre ,46 Old Main Road ,-,Unlimited ,30MB ,
280,Hillcrest ,Woolworths,Clothing Shop ,Main Road ,Vast Networks ,,,,-29.7812321,30.7624037
281,Hlabisa,KFC ,Restaurant ,R618 Hlabisa Township ,Wireless G,,,
282,Hluhluwe ,Steers,Restaurant,N2 Hluhluwe North Bound ,Vast Networks ,,,,-28.08966,32.266896
283,Hluhluwe ,Total Garage ,Garage ,20 Main Road ,Telkom ,,,,-28.02061299999999,32.272034
284,Hluhluwe ,Wimpy,Restaurant ,Main Road,Vast Networks ,,,,-28.024659,32.282239
285,Howick,Moffatt Optical ,Eye Specialist ,148 Old Main Road ,Telkom,,,,-29.47705889999999,30.21520929999999
286,Howick,Nandos,Restaurant ,Howick,Vast Networks,,,,-29.484825,30.23419900000001
287,Howick,Nedbank ,Bank ,Harverd Street ,Vast Networks ,,,,-29.486057,30.233338
288,Howick,Rage Fashion ,Clothing ,45 Main Road ,Telkom,,,,-29.4827,30.232
289,Howick,Supa Quick ,Car Accessories ,36 Main Road ,Telkom,,,,-29.482607,30.233604
290,Howick,Wimpy ,Restaurant ,Howick,Vast Networks ,,,,-29.4960179,30.2335492
291,Inanda ,Inanda Seminary Scholl,Girls School,M25 4310 KaWolowolo,Public Access ,,,,-29.708186,30.92320379999999
292,Isipingo ,Isipingo Hospital ,Hospital ,162 Old Main Road ,Telkom,,,,-29.98637799999999,30.92673
293,Isipingo ,JJs House of Curries ,Allys Centre ,7 Old Main Road ,Telkom,,,,-29.9699413,30.9360544
294,Isipingo ,KFC,Restaurant,Alexandra Avenue ,AlwaysOn,,,,-29.981801,30.927604
295,Isipingo ,SA Clinics ,Clinic ,3 Police Station Road ,Telkom ,,,,-29.9864988,30.9261136
296,Isipingo ,The View at 686,Hotel,Ocean View Drive ,AlwaysOn,,,,-29.988974,30.917979
297,Isipingo ,The View at 686,Hotel,Ocean View Drive ,Vast Networks ,,,,-29.988974,30.917979
298,Jacobs ,Caltex Freshstop ,Garage ,19 Brighton Road ,Telkom,,,,42.3819096,-71.1655401
299,Jozini,Chesanyama ,Restaurant ,P44 Jozini Main Road ,Telkom,,,,-27.46861,32.0634299
300,Kensington Village,Pizza Boyz,Restaurant ,17 Mackeurtan Avenue ,Telkom ,,,,-29.7771649,31.0438738
301,Killarney ,KFC ,Restaurant ,Cnr Koeberg and Turf Avenue ,Wireless G,,,,-33.8545932,18.5163633
302,Kingsburgh,Hair 2 Stay,Hair Salon ,4 Arraucaria Road,Telkom,,,,-30.0990279,30.855555
303,Kingsburgh,Kingsburgh Regional Office ,Office ,11 Mayors Mews,Public Access ,,,,-30.09575,30.855282
304,Kingsburgh,Perfect Pizza ,Restaurant ,4 Winklespruit Road ,Telkom ,,,,-30.0951824,30.8567517
305,Kloof ,Dbn-kloof-haygarth-ispot.co.za,,Haygarth Road,iSpot ,,,,-29.80352299999999,30.815461
306,Kloof ,Dbn-kloof-haygarth-ispot.co.za,,Haygarth Road,iSpot ,,,,-29.80352299999999,30.815461
307,Kloof ,Em and Em Skin and Body ,Spa,72 Old Main Road ,Telkom,,,,-29.7916496,30.8223642
308,Kloof ,KFC ,Restaurant,33 Village Road ,Telkom,,,,-29.7920067,30.8330537
309,Kloof ,Kloof (Haygarth),,Haygarth Road,iSpot ,,,,-29.8038675,30.8153027
310,Kloof ,Kloof Highway SPCA ,SPCA ,29 Village Road ,Telkom ,,,,-29.797075,30.831419
311,Kloof ,Nedbank ,Bank ,Old Main Road,Vast Networks ,,,,-29.793423,30.83448099999999
312,Kloof ,Old1-dbn-kloof-haygarth-ispot.co.za,,Haygarth Road,iSpot ,,,,-29.80352299999999,30.815461
313,Kloof ,Phuket Thai ,Umhlanga Plaza,Lagoon Drive,-,Unlimited ,30MB ,
314,Kloof ,The Curry Guru ,Delcairn Centre ,6 Village Road ,Telkom ,,,,-29.79562019999999,30.8399705
315,Kokstad,Glasfit ,Car Accessories Shop,2 Hope Street,Telkom,,,,-30.557544,29.429161
316,Kokstad,Kilimanjaro Guest House,Hotel,79 Hope Street ,Telkom ,,,,-30.548691,29.423349
317,Kokstad,King Pie,Restaurant,66 Main Street,Telkom ,,,,-30.55027100000001,29.426427
318,Kokstad,La Gondola ,-,33 Groom Street ,Telkom ,,,,-30.5536608,29.4297485
319,Kokstad,Nandos ,Restaurant,78 Main Street,Telkom ,,,,-30.5491615,29.42555420000001
320,Kokstad,Nandos ,Restaurant,79 Hope Street ,Telkom ,,,,-30.5491615,29.42555420000001
321,Kokstad,Old Fashioned Fish and Chips ,Restaurant,Cnr Main and Dower Street,Telkom ,,,,-30.55194800000001,29.427014
322,Kokstad,Total Garage ,Garage ,Farm Ebute No 156,Telkom,,,
323,KwaDukuza,KFC ,Restaurant,Cato Street ,AlwaysOn,,,,-29.3403388,31.2950305
324,KwaDukuza,KFC ,Restaurant,Cato Street ,Vast Networks ,,,,-29.3403388,31.2950305
325,KwaDukuza,Princes Grant Lodge ,Hotel ,1 Babu Bodasing Avenue,AlwaysOn,,,,-29.342379,31.3724901
326,KwaDukuza,Princes Grant Lodge ,Hotel ,1 Babu Bodasing Avenue,Vast Networks ,,,,-29.342379,31.3724901
327,KwaMashu,Access1-brdg-city-kwm-ispot.co.za,Bridge City Centre ,Station Road ,iSpot ,,,,-29.752257,30.969208
328,KwaMashu,Access1-kwm-mall-ispot.co.za,KwaMashu Mall ,300 Mandela Road ,iSpot ,,,
329,KwaMashu,Cya Salon ,Hair Salon ,P53 Bhetjane Road,Telkom,,,,-29.745191,30.974743
330,KwaMashu,iSpot Base Bridge City,Bridge City Centre ,Station Road ,iSpot ,,,,-29.7271386,30.9872298
331,KwaMashu,KFC ,Restaurant ,Mandela Road ,Wireless G,,,,-29.74912999999999,30.972937
332,KwaMashu,Kwa Mashu Church,Church,Kwamashu ,iSpot ,,,,-29.73868899999999,30.9792325
333,KwaMashu,Kwa Mashu Printers,Printing Service ,Kwamashu ,iSpot ,,,,-29.749259,30.97165500000001
334,KwaMashu,Kwamashu Printing Services MT,Printing Service ,Kwamashu ,iSpot ,,,,-29.7541833,31.0227791
335,KwaMashu,McDonalds ,Bridge Mall ,Bridge Mall KwaMashu ,-,,30MB ,
336,KwaMashu,McDonalds ,Bridge Mall ,Bridge Mall KwaMashu ,-,Unlimited ,30MB ,
337,KwaMashu,Old Fashioned Fish and Chips ,Bridge Mall ,Bridge Mall KwaMashu ,-,Unlimited ,30MB ,
338,KwaMashu,Philanis Salon ,Hair Salon ,71 Umfolozi Road ,Telkom ,,,,-29.754996,30.979511
339,KwaMashu,Pie City ,Bridge City Centre ,Kwamashu Highway and Malandela Road,Telkom ,,,,-29.7268823,30.9873341
340,KwaMashu,Rage Fashion ,Bridge Mall ,Bridge Mall KwaMashu ,-,,30MB ,
341,KwaMashu,Rage Fashion ,Clothing Shop ,Mandela Road ,Telkom ,,,
342,KwaMashu,Roots ,Bridge Mall ,Bridge Mall KwaMashu ,-,,30MB ,
343,KwaMashu,Sbahles Baber Shop and Salon ,Ithala Centre ,Malande Road ,AlwaysOn,,,,-29.73968,30.99864
344,KwaMashu,Sbonza Salon ,Hair Salon ,71 Umfolozi Road ,Telkom ,,,,-29.754996,30.979511
345,La Lucia ,Caltex Freshstop ,Garage ,40 Forest Drive ,Telkom,,,,-29.7516471,31.0711125
346,La Lucia ,Engen 1 Stop ,Garage ,47 Armstrong Avenue ,Telkom,,,,-29.753989,31.066295
347,La Lucia ,Europa Food Emporium,Restaurant ,90 William Campbell Drive ,Telkom,,,,-29.753798,31.064575
348,La Lucia ,La Lucia Mall,Shopping Centre ,90 William Campbell Drive ,Vast Networks ,,,,-29.753798,31.064575
349,La Lucia ,Mugg & Bean ,La Lucia Mall,90 William Campbell Drive ,Telkom ,,,,-29.7540774,31.0648728
350,La Lucia ,Mugg & Bean ,La Lucia Mall,90 William Campbell Drive ,Vast Networks ,,,,-29.7540774,31.0648728
351,La Lucia ,Nedbank ,La Lucia Mall,90 William Campbell Drive ,Telkom ,,,,-29.753925,31.065505
352,La Lucia ,Terry Scott Hairdressing,Hairdresser,90 William Campbell Drive ,Telkom ,,,,-29.753798,31.064575
353,La Lucia ,Vida e Caffe ,Restaurant,90 William Campbell Drive ,Telkom,,,,-29.7539894,31.0650276
354,La Lucia ,Wimpy  ,St Lucia,St Lucia Estuary ,-,30mins ,50MB,
355,La Lucia ,Wimpy  ,La Lucia Mall,90 William Campbell Drive ,Wireless G,,,,-29.7528613,31.06515
356,La Mercy,Budget Car Rental,Car Rental,King Shaka Airport ,AlwaysOn,,,,-29.618783,31.10401199999999
357,La Mercy,Fegos ,King Shaka Airport,King Shaka Drive ,-,Unlimited ,Uncapped ,
358,La Mercy ,KFC ,Restaurant ,King Shaka Drive ,Wireless G,,,,-29.61942999999999,31.104831
359,La Mercy ,King Shaka International Airport ,King Shaka Airport,King Shaka Drive ,Public Access ,,,,-29.60997859999999,31.1168871
360,La Mercy ,King Shaka International Airport ,King Shaka International Airport ,King Shaka Drive ,Vast Networks ,,,,-29.60997859999999,31.1168871
361,La Mercy ,Mugg & Bean ,King Shaka Airport,King Shaka Drive ,-,30mins ,50MB,
362,La Mercy ,News Café ,King Shaka Airport,King Shaka Drive ,-,30mins ,50MB,
363,La Mercy ,Rhapsodys Easy Lounge ,King Shaka Airport,King Shaka Drive ,-,Unlimited ,Uncapped ,
364,La Mercy ,Spur,King Shaka Airport,King Shaka Drive ,-,50mins,30MB ,
365,Ladysmith,Angelique Beauty Boutique,Hair Salon ,63 Queen Street ,Telkom,,,,-28.55908,29.77921
366,Ladysmith,Crown Hotel,Hotel,90 Murchison Street ,Telkom,,,,-28.5619,29.7794
367,Ladysmith,Engen 1 Stop ,Garage ,Tugela 1 Stop North,Telkom,,,,-28.4886763,29.5758588
368,Ladysmith,Guinea Fowl ,Restaurant ,Cnr Frank and Harrismith Road,Telkom,,,,-28.5565391,29.7720815
369,Ladysmith,Nedbank,Bank,Murchison Street ,Vast Networks ,,,,-28.55716,29.782524
370,Ladysmith,Nedbank,Bank,Murchison Street ,AlwaysOn,,,,-28.55716,29.782524
371,Ladysmith,Ossies Tyres,Car Accessories ,17 Murchison Street,Telkom,,,,-28.56744999999999,29.77418
372,Ladysmith,Rage Fashion ,Clothing ,Cnr Keate and Alexander Street ,Telkom,,,,-28.5565658,29.780634
373,Ladysmith,Rage Fashion ,Clothing ,90 Murchison Street ,Telkom,,,,-28.5586248,29.7822975
374,Ladysmith,The Food Palace ,Restaurant ,244 Murchison Street ,Telkom,,,,-28.55771,29.78265
375,Lamontville ,Lamontville Library ,Library,110 Mlongo Drive ,Public Access ,,,,-29.941593,30.939263
376,Madadeni ,Fish and Chips Co ,Restaurant ,P483 Road,Telkom,,,,-27.36008,29.901343
377,Mandeni ,Total Garage ,Garage ,415 Main Road ,Telkom,,,,-29.1646106,31.4376998
378,Manguzi ,KFC ,Restaurant ,P522 Manguzi Road,Wireless G,,,,-26.990069,32.755122
379,Marburg,KFC ,Restaurant ,Cnr Watterson and Borchers ,Wireless G,,,,-30.7504936,30.4161171
380,Margate ,Budget Car Rental,Car Rental,Margate Airport,Telkom,,,,26.2466759,-80.2018677
381,Margate ,Budget Car Rental,Car Rental,2 Muchroom Lane ,telkom,,,
382,Margate ,King Fisher Total,Restaurant,3012 Marine Drive ,Telkom ,,,,-30.855456,30.37396199999999
383,Margate ,Larrys Family Restaurant ,Restaurant ,Panorama Parade ,Telkom ,,,,-30.862698,30.370583
384,Margate ,Mr Fish,Restaurant,Marwe Drive ,Telkom ,,,,-30.8614806,30.3697427
385,Margate ,Mugg & Bean ,Restaurant,Marine Drive ,Vast Networks,,,,-30.8619269,30.3706088
386,Margate ,Mugg & Bean ,Restaurant,Marine Drive ,AlwaysOn,,,,-30.8619269,30.3706088
387,Margate ,Nandos ,Shelly Beach ,Main Road ,Telkom ,,,,51.3574502,1.3903485
388,Margate ,One Eyed Jack ,Continental Court ,Marine Drive ,Telkom ,,,,-30.8645,30.37
389,Margate ,Quinta Portugusa ,Restaurant,602 Main Drive,Telkom ,,,,35.97350100000001,-78.5150596
390,Margate ,Rage Fashion ,Clothing Shop ,Cnr Wartski and Windsor Avenue ,Telkom ,,,,-30.86281,30.36019
391,Marrion Hill,Tre Fontage Guest House ,Hotel ,1 Abbot Francis Street ,Telkom,,,,-29.8478531,30.8283585
392,Matubatuba ,John Dorys ,Restaurant,McKenzie Street ,Vast Networks ,,,,-28.373975,32.41198300000001
393,Matubatuba ,Nedbank ,Taxi City ,Off the R618,Vast Networks,,,,-28.415018,32.189295
394,Matubatuba ,Nedbank ,Taxi City ,Off the R618,AlwaysOn,,,,-28.415018,32.189295
395,Matubatuba ,Wimpy  ,Restaurant,McKenzie Street ,Vast Networks ,,,,-28.37754,32.41107
396,Mayville,Caltex Freshstop ,Garage ,13 Brickfield Road  ,Telkom,,,,-29.847998,30.98406899999999
397,Mayville,Skyy Aviation Academy ,Training Centre ,17 Buro Crescent ,Telkom ,,,,-29.846488,30.981402
398,Meerbank,KFC ,Restaurant,Raj Mal Road ,Telkom,,,,-29.952466,30.968748
399,Melmoth,Golf View Lodge,Hotel ,33 AF Leitch Drive ,iSpot ,,,,-28.59714,31.390793
400,Melmoth,KFC ,Restaurant ,29 Piet Retief Street ,Wireless G,,,,-28.589398,31.396074
401,Melmoth,Nedbank,Bank,Jacob Cohn Street,Vast Networks ,,,,-28.591956,31.39991699999999
402,Melmoth,Nedbank,Bank,Jacob Cohn Street,AlwaysOn,,,,-28.591956,31.39991699999999
403,Melmoth,Nedbank Boxer ,Store ,Main Road,Vast Networks,,,,-28.591956,31.39991699999999
404,Merebank,Dr DK Pillay Surgery ,Doctors Office ,97 Warangal Road ,Telkom,,,,-29.9626967,30.9798655
405,Merewent ,Soundlab Inc ,Car Accessories Shop,4 Ajmer Road ,Telkom ,,,,-29.9513468,30.969503
406,Mkhuze,Wimpy,Restaurant,50 Main Road,Vast Networks ,,,,-27.6216793,32.0307459
407,Mkuze,Doregos Mkuze,Restaurant ,5 Main Road ,Vast Networks,,,,-28.024659,32.282239
408,Mobeni,KFC ,Restaurant ,35 Grimsby Road ,Wireless G,,,,-29.937289,30.95925
409,Mobeni,Supa Quick ,Car Accessories Shop,152C Leicester Road ,Telkom ,,,,-29.937026,30.958741
410,Mobeni ,Daytona Motors ,Car Accessories Shop,2052 Old South Coast Road ,Telkom,,,,-29.9677001,30.937055
411,Montclair,KFC ,Restaurant ,185 Wood Road ,Wireless G,,,,-29.922962,30.968649
412,Montclair,Rage Fashion ,Clothing Shop ,169 Wood Road ,Telkom ,,,,-29.92387000000001,30.968998
413,Montclair,Summerfield Service Station,Garage ,62 Roland Chapman Drive ,Telkom ,,,,-29.9166295,30.9743771
414,Montclair,Wingate Service Station ,Garage ,174 Wingate Road ,Telkom,,,,-29.924674,30.9634756
415,Mooi River ,Wimpy ,Restaurant ,Mooi River N3 ,Vast Networks ,,,,-29.22124,30.00162
416,Morningside ,Absolute Lounge ,Lounge ,Wallace Road ,Vast Networks ,,,,-29.830419,31.0137497
417,Morningside ,Bhuddha Belly Café ,Florida Road ,124 Florida Road,-,Unlimited ,30MB ,
418,Morningside ,Caltex Freshstop ,Garage ,Florida and Argyle Road ,Telkom,,,,26.6053641,-81.8893315
419,Morningside ,Camelot International Beauty School,Beauty School,26 Chaceley Place ,Telkom,,,,-29.82289,31.010654
420,Morningside ,Cappello Florida Road Hotspot,Restaurant ,Florida Road ,iSpot ,,,,-29.83179699999999,31.0157729
421,Morningside ,Cigusta ,Restaurant ,Madeline Road ,Vast Networks ,,,,-29.727673,31.084634
422,Morningside ,Cocos on Florida,Restaurant ,28 Florida Road ,Telkom,,,,-29.8306103,31.0138943
423,Morningside ,Coffee Break,City View ,Stamford Hill Road ,Telkom,,,,-29.8416234,31.0209663
424,Morningside ,Eitz Café ,Restaurant ,127 Lilian Ngoyi Road ,Telkom,,,,-29.8204079,31.02284349999999
425,Morningside ,Emakhosini Boutique Hotel WiFi,Hotel ,3 Lumsden Crescent ,iSpot ,,,,-29.822368,31.011176
426,Morningside ,Emakhosini East Hotel - Downstairs,Hotel ,3 Lumsden Crescent ,iSpot ,,,,-29.822368,31.011176
427,Morningside ,Emakhosini East WiFi Reception,Hotel ,3 Lumsden Crescent ,iSpot ,,,,-29.822368,31.011176
428,Morningside ,Embury House Taining Centre ,Training Centre ,119 Lilian Ngoyi Road ,Internet ,,,,-29.83480279999999,31.0195864
429,Morningside ,Europa Food Emporium,Florida Road ,167 Florida Road ,Vast Network,,,,-29.8330883,31.016432
430,Morningside ,Europa Food Emporium,Florida Road ,167 Florida Road ,AlwaysOn,Unlimited ,50MB,
431,Morningside ,Florida Road Tourism ,Tourism Office ,Florida Road ,Public Access ,,,,-29.8355609,31.0186234
432,Morningside ,Hi-Q,Car Accessories Shop,441 Umgeni Road ,Telkom,,,,-29.837582,31.02350099999999
433,Morningside ,Hubcaps Woodfire Pizza ,Restaurant ,118 Cowey Road ,Telkom,,,,-29.84067659999999,31.009568
434,Morningside ,Independent Newspapers Durban ,Newspaper Printer ,Bornick Road ,Vast Networks ,,,,-29.8281877,31.0225791
435,Morningside ,Luna Blu Gourmet Food ,Restaurant ,427 Windermere Road,-,30mins ,Uncapped ,
436,Morningside ,Mugg & Bean ,Suncoast Casino ,20 Battery Beach Road ,Vast Networks ,,,,-29.8356453,31.0342053
437,Morningside ,Mugg & Bean ,Suncoast Casino ,20 Battery Beach Road ,AlwaysOn,,,,-29.8356453,31.0342053
438,Morningside ,Nedbank ,Kingsmead Campus ,Kingsmead Boulevard ,AlwaysOn,,,,-29.846054,31.02606919999999
439,Morningside ,Ninos,Moses Mabhida Stadium ,44 Isaiah Ntshangase Road ,AlwaysOn,,,,-29.8587618,31.0246339
440,Morningside ,Restaurants on Florida Road (MWEB),Florida Road ,Florida Road ,-,Unlimited ,Uncapped ,
441,Morningside ,RJ's Restaurant,Restaurant ,116 Florida Road ,Telkom ,,,,-29.8345157,31.0181447
442,Morningside ,Santana Hair ,Restaurant ,275 Florida Road ,-,Unlimited ,30MB ,
443,Morningside ,Silver Oaks Boutique Hotel,Hotel,17 Silverton Road ,Telkom ,,,,-29.8499393,30.9992065
444,Morningside ,Southern Sun Elangeni & Maharani ,Hotel ,Snell Parade ,AlwaysOn,,,,-29.84646390000001,31.0346543
445,Morningside ,Sun1 Durban,Hotel,Masabalala Yengwa Avenue ,AlwaysOn,,,,-29.846281,31.024886
446,Morningside ,Suncoast Hotel and Towers ,Hotel ,20 Battery Beach Road ,AlwaysOn,,,,-29.836744,31.035057
447,Morningside ,The Address ,Restaurant ,101 Inrus Road ,Telkom ,,,,-29.82309029999999,31.0226541
448,Morningside ,The Czar,Florida Road ,178 Florida Road,-,Unlimited ,30MB ,
449,Morningside ,Tsogo Sun Sun Coast Casino,Casino ,20 Battery Beach Road ,AlwaysOn,,,,-29.836744,31.035057
450,Morningside ,Upton Hall,Hotel ,16 Eastbourne Road,iSpot ,,,,-29.823913,31.015269
451,Morningside ,Vintage Hotel,Hotel,32 & 34 Second Avenue ,Telkom,,,,39.998498,-74.240337
452,Mount Edgecombe,KFC,Mount Edgecombe Plaza ,R102 Hill Head Road ,AlwaysOn,,,,-29.7255722,31.038045
453,Mount Edgecombe,KFC ,Restaurant,City Boundary Street ,AlwaysOn,,,,-23.8268174,30.1623295
454,Mount Edgecombe,KFC ,Restaurant,City Boundary Street ,Vast Networks,,,,-23.8268174,30.1623295
455,Mount Edgecombe,McDonalds ,Restaurant ,Junction and Hillhead Road,AlwaysOn,,,,-29.71660730000001,31.0382763
456,Mt Edgecombe,Caltex Freshstop ,Garage ,34 Hillhead Drive ,Telkom,,,,-29.71571,31.03821059999999
457,Mt Edgecombe,Island Park Convenience Centre ,Convenience Store ,89 Flanders Drive ,Telkom,,,,-29.7088747,31.0488061
458,Mtubatuba ,King Pie,Restaurant,42/1 St Lucia Street ,Telkom ,,,,-28.375733,32.41154819999999
459,Mtubatuba ,Rage Fashion ,Clothing Shop ,John Ross Highway,Telkom ,,,,-28.41098,32.18594
460,Mtubatuba ,Rage Fashion ,Clothing Shop ,Mtuba Mall Portion 1 of 58 ,Telkom ,,,
461,Musgrave ,Barcelos ,Musgrave Shopping Centre ,115 Musgrave Road ,-,Unlimited ,30MB ,
462,Musgrave ,Botanical Gardens ,Gardens ,70 St Thomas Street ,Public Access ,,,,-29.8478145,31.00819719999999
463,Musgrave ,Circus Circus ,Musgrave Shopping Centre ,115 Musgrave Road ,-,Unlimited ,30MB ,
464,Musgrave ,Kauai ,Musgrave Shopping Centre ,115 Musgrave Road ,-,30mins ,Uncapped ,
465,Musgrave ,KFC ,Restaurant ,115 Musgrave Road ,Wireless G,,,,-29.8488836,30.9990036
466,Musgrave ,Mesami Hotel,Hotel ,Currie Road,iSpot ,,,,-29.853209,31.001228
467,Musgrave ,Mugg & Bean ,Musgrave Shopping Centre ,115 Musgrave Road ,Internet ,,,,-29.8491083,30.9998882
468,Musgrave ,Rags Hair and Beauty ,Hair Salon ,115 Musgrave Road ,Telkom ,,,,-29.848254,30.998524
469,Musgrave ,Scizzors Hair Studio ,Hair Salon ,4 Caister Crescent ,Telkom ,,,,-29.84422,31.00189
470,Musgrave ,Sicas Guest House - Musgrave,Hotel,27 Winter Avenue,iSpot ,,,,-29.8438913,31.0027867
471,Musgrave ,St Clemenets ,Restaurant ,191 Musgrave Road ,-,Unlimited ,Uncapped ,
472,Musgrave ,TDS Musgrave ,Musgrave Shopping Centre ,115 Musgrave Road ,Telkom ,,,,-29.8487732,30.9992028
473,Musgrave ,Telkom Direct Store ,Musgrave Shopping Centre ,115 Musgrave Road ,-,Unlimited ,30MB ,
474,Musgrave ,Telkom Direct Store ,Musgrave Shopping Centre ,115 Musgrave Road ,Wireless G,,,,-29.848814,30.998997
475,Musgrave ,Terry Scott Hairdressing,Hairdresser,115 Musgrave Road ,-,Unlimited ,30MB ,
476,Musgrave ,Unique Look Salon,Hair Salon ,121 Essenwood Road,Telkom,,,,-29.847986,30.997632
477,Musgrave ,Woolworths ,Store ,115 Musgrave Road ,Vast Networks ,,,,-29.848664,30.99904699999999
478,New Germany ,Cheers Pub and Grill,Pub,69 Shepstone Road ,Telkom,,,,-29.79999899999999,30.876034
479,New Germany ,Nedbank ,Bank ,Qashana Khuzwayo Road,Vast Networks ,,,,-29.799975,30.8759832
480,New Germany ,Tates Kasi Grill,Restaurant ,433 Zazi and 7th Avenue ,Telkom ,,,,-29.7838556,30.8916266
481,Newcastle ,ABSA ,Bank,Whyte Street,AlwaysOn,,,,-27.766944,29.94258199999999
482,Newcastle ,ABSA ,Bank,Whyte Street,Vast Networks ,,,,-27.766944,29.94258199999999
483,Newcastle ,Garden Court Blackrock Casino,Hotel,Allen Street ,AlwaysOn,,,,-27.7814121,29.9463862
